time,DNI,DHI,Reflected,H_sun,Temperature,WindSpeed,Int,ts,GHI,T_cell,P_DC_kW,P_AC_kW
20201203:1630,0.0,0.0,0.0,0.0,21.21,0.55,0.0,2020-12-03 16:30:00+00:00,0.0,21.21,0.0,0.0
20201203:1730,0.0,0.0,0.0,0.0,20.52,0.69,0.0,2020-12-03 17:30:00+00:00,0.0,20.52,0.0,0.0
20201203:1830,0.0,0.0,0.0,0.0,18.93,1.03,0.0,2020-12-03 18:30:00+00:00,0.0,18.93,0.0,0.0
20201203:1930,0.0,0.0,0.0,0.0,19.06,0.83,0.0,2020-12-03 19:30:00+00:00,0.0,19.06,0.0,0.0
20201203:2030,0.0,0.0,0.0,0.0,18.44,0.83,0.0,2020-12-03 20:30:00+00:00,0.0,18.44,0.0,0.0
20201203:2130,0.0,0.0,0.0,0.0,18.14,0.62,0.0,2020-12-03 21:30:00+00:00,0.0,18.14,0.0,0.0
20201203:2230,0.0,0.0,0.0,0.0,17.65,0.69,0.0,2020-12-03 22:30:00+00:00,0.0,17.65,0.0,0.0
20201203:2330,0.0,0.0,0.0,0.0,17.24,0.76,0.0,2020-12-03 23:30:00+00:00,0.0,17.24,0.0,0.0
20201204:0030,0.0,0.0,0.0,-1.39,17.14,0.76,0.0,2020-12-04 00:30:00+00:00,0.0,17.14,0.0,0.0
20201204:0130,58.0,64.1,0.0,10.94,16.52,0.76,0.0,2020-12-04 01:30:00+00:00,122.1,20.335625,12.44919847875,12.0757225243875
20201204:0230,203.11,104.4,0.0,22.38,17.77,0.34,0.0,2020-12-04 02:30:00+00:00,307.51,27.3796875,30.443653364687503,29.530343763746878
20201204:0330,379.51,117.55,0.0,32.4,21.89,0.28,0.0,2020-12-04 03:30:00+00:00,497.06,37.423125,47.11248382475,45.6991093100075
20201204:0430,505.61,124.7,0.0,40.1,24.37,0.28,0.0,2020-12-04 04:30:00+00:00,630.3100000000001,44.0671875,57.98333963968751,56.24383945049688
20201204:0530,565.81,129.35,0.0,44.32,26.0,0.21,0.0,2020-12-04 05:30:00+00:00,695.16,47.723749999999995,62.88141033900001,60.99496802883001
20201204:0630,536.76,135.25,0.0,44.06,26.89,0.48,0.0,2020-12-04 06:30:00+00:00,672.01,47.8903125,60.740342060687496,58.91813179886687
20201204:0730,438.01,146.1,0.0,39.4,27.15,0.83,0.0,2020-12-04 07:30:00+00:00,584.11,45.403437499999995,53.4055022111875,51.803337144851874
20201204:0830,288.01,127.65,0.0,31.38,27.46,1.17,0.0,2020-12-04 08:30:00+00:00,415.65999999999997,40.449375,38.86889137075,37.7028246296275
20201204:0930,198.91,89.8,0.0,21.17,27.32,1.31,0.0,2020-12-04 09:30:00+00:00,288.71,36.3421875,27.495666759687495,26.67079675689687
20201204:1030,51.5,47.95,0.0,9.6,27.05,1.31,0.0,2020-12-04 10:30:00+00:00,99.45,30.157812500000002,9.7295633296875,9.437676429796873
20201204:1130,0.0,0.0,0.0,-2.8,26.13,0.97,0.0,2020-12-04 11:30:00+00:00,0.0,26.13,0.0,0.0
20201204:1230,0.0,0.0,0.0,0.0,24.22,1.03,0.0,2020-12-04 12:30:00+00:00,0.0,24.22,0.0,0.0
20201204:1330,0.0,0.0,0.0,0.0,22.23,1.1,0.0,2020-12-04 13:30:00+00:00,0.0,22.23,0.0,0.0
20201204:1430,0.0,0.0,0.0,0.0,20.91,1.24,0.0,2020-12-04 14:30:00+00:00,0.0,20.91,0.0,0.0
20201204:1530,0.0,0.0,0.0,0.0,20.16,1.31,0.0,2020-12-04 15:30:00+00:00,0.0,20.16,0.0,0.0
20201204:1630,0.0,0.0,0.0,0.0,19.86,1.1,0.0,2020-12-04 16:30:00+00:00,0.0,19.86,0.0,0.0
20201204:1730,0.0,0.0,0.0,0.0,20.63,0.69,0.0,2020-12-04 17:30:00+00:00,0.0,20.63,0.0,0.0
20201204:1830,0.0,0.0,0.0,0.0,20.2,0.34,0.0,2020-12-04 18:30:00+00:00,0.0,20.2,0.0,0.0
20201204:1930,0.0,0.0,0.0,0.0,19.71,0.83,0.0,2020-12-04 19:30:00+00:00,0.0,19.71,0.0,0.0
20201204:2030,0.0,0.0,0.0,0.0,18.79,0.9,0.0,2020-12-04 20:30:00+00:00,0.0,18.79,0.0,0.0
20201204:2130,0.0,0.0,0.0,0.0,17.99,0.97,0.0,2020-12-04 21:30:00+00:00,0.0,17.99,0.0,0.0
20201204:2230,0.0,0.0,0.0,0.0,17.76,0.9,0.0,2020-12-04 22:30:00+00:00,0.0,17.76,0.0,0.0
20201204:2330,0.0,0.0,0.0,0.0,17.05,0.97,0.0,2020-12-04 23:30:00+00:00,0.0,17.05,0.0,0.0
20201205:0030,0.0,0.0,0.0,-1.53,16.35,1.03,0.0,2020-12-05 00:30:00+00:00,0.0,16.35,0.0,0.0
20201205:0130,71.05,58.2,0.0,10.79,16.24,0.97,0.0,2020-12-05 01:30:00+00:00,129.25,20.2790625,13.181276092187503,12.785837809421878
20201205:0230,218.31,97.1,0.0,22.23,18.51,0.34,0.0,2020-12-05 02:30:00+00:00,315.40999999999997,28.3665625,31.095024059187494,30.16217333741187
20201205:0330,382.76,114.1,0.0,32.24,22.35,0.28,0.0,2020-12-05 03:30:00+00:00,496.86,37.876875,46.99883827275,45.5888731245675
20201205:0430,498.31,124.45,0.0,39.95,24.73,0.34,0.0,2020-12-05 04:30:00+00:00,622.76,44.19125,57.256352002999996,55.53866144291
20201205:0530,560.96,127.25,0.0,44.17,26.23,0.62,0.0,2020-12-05 05:30:00+00:00,688.21,47.736562500000005,62.2490375351875,60.38156640913187
20201205:0630,471.81,154.7,0.0,43.95,27.12,0.97,0.0,2020-12-05 06:30:00+00:00,626.51,46.6984375,56.9413990071875,55.233157036971875
20201205:0730,429.96,147.0,0.0,39.32,27.59,1.72,0.0,2020-12-05 07:30:00+00:00,576.96,45.620000000000005,52.699295616,51.11831674752
20201205:0830,248.16,149.8,0.0,31.34,27.8,2.07,0.0,2020-12-05 08:30:00+00:00,397.96000000000004,40.23625,37.24936441900001,36.131883486430006
20201205:0930,166.6,102.2,0.0,21.16,27.61,2.0,0.0,2020-12-05 09:30:00+00:00,268.8,36.01,25.63701504,24.867904588800002
20201205:1030,54.95,48.0,0.0,9.62,27.22,1.59,0.0,2020-12-05 10:30:00+00:00,102.95,30.4371875,10.0599014496875,9.758104406196875
20201205:1130,0.0,0.0,0.0,-2.77,26.19,1.24,0.0,2020-12-05 11:30:00+00:00,0.0,26.19,0.0,0.0
20201205:1230,0.0,0.0,0.0,0.0,24.34,1.45,0.0,2020-12-05 12:30:00+00:00,0.0,24.34,0.0,0.0
20201205:1330,0.0,0.0,0.0,0.0,22.55,1.79,0.0,2020-12-05 13:30:00+00:00,0.0,22.55,0.0,0.0
20201205:1430,0.0,0.0,0.0,0.0,21.23,2.0,0.0,2020-12-05 14:30:00+00:00,0.0,21.23,0.0,0.0
20201205:1530,0.0,0.0,0.0,0.0,20.15,2.0,0.0,2020-12-05 15:30:00+00:00,0.0,20.15,0.0,0.0
20201205:1630,0.0,0.0,0.0,0.0,19.13,1.72,0.0,2020-12-05 16:30:00+00:00,0.0,19.13,0.0,0.0
20201205:1730,0.0,0.0,0.0,0.0,18.31,1.38,0.0,2020-12-05 17:30:00+00:00,0.0,18.31,0.0,0.0
20201205:1830,0.0,0.0,0.0,0.0,18.21,1.03,0.0,2020-12-05 18:30:00+00:00,0.0,18.21,0.0,0.0
20201205:1930,0.0,0.0,0.0,0.0,17.22,1.45,0.0,2020-12-05 19:30:00+00:00,0.0,17.22,0.0,0.0
20201205:2030,0.0,0.0,0.0,0.0,17.43,1.17,0.0,2020-12-05 20:30:00+00:00,0.0,17.43,0.0,0.0
20201205:2130,0.0,0.0,0.0,0.0,18.55,0.69,0.0,2020-12-05 21:30:00+00:00,0.0,18.55,0.0,0.0
20201205:2230,0.0,0.0,0.0,0.0,18.15,0.69,0.0,2020-12-05 22:30:00+00:00,0.0,18.15,0.0,0.0
20201205:2330,0.0,0.0,0.0,0.0,15.9,1.38,0.0,2020-12-05 23:30:00+00:00,0.0,15.9,0.0,0.0
20201206:0030,0.0,0.0,0.0,-1.66,15.19,1.66,0.0,2020-12-06 00:30:00+00:00,0.0,15.19,0.0,0.0
20201206:0130,72.95,55.65,0.0,10.65,15.07,1.59,0.0,2020-12-06 01:30:00+00:00,128.6,19.08875,13.179278434999999,12.783900081949998
20201206:0230,226.56,93.15,0.0,22.08,18.51,0.83,0.0,2020-12-06 02:30:00+00:00,319.71000000000004,28.500937500000003,31.500900414187505,30.55587340176188
20201206:0330,379.66,115.55,0.0,32.08,22.59,0.76,0.0,2020-12-06 03:30:00+00:00,495.21000000000004,38.065312500000005,46.8035691706875,45.399462095566875
20201206:0430,502.01,123.7,0.0,39.79,25.02,0.69,0.0,2020-12-06 04:30:00+00:00,625.71,44.5734375,57.4271358571875,55.704321781471876
20201206:0530,561.71,128.95,0.0,44.04,26.45,0.41,0.0,2020-12-06 05:30:00+00:00,690.6600000000001,48.033125,62.38461559275,60.5130771249675
20201206:0630,550.26,131.45,0.0,43.84,27.19,0.62,0.0,2020-12-06 06:30:00+00:00,681.71,48.4934375,61.44440126318751,59.60106922529188
20201206:0730,462.71,135.0,0.0,39.26,27.53,1.03,0.0,2020-12-06 07:30:00+00:00,597.71,46.2084375,54.4468720251875,52.813465864431876
20201206:0830,352.41,111.1,0.0,31.31,27.78,1.38,0.0,2020-12-06 08:30:00+00:00,463.51,42.2646875,42.9900107726875,41.70031044950687
20201206:0930,197.06,89.85,0.0,21.16,27.73,1.45,0.0,2020-12-06 09:30:00+00:00,286.90999999999997,36.6959375,27.281613800187497,26.46316538618187
20201206:1030,58.75,47.25,0.0,9.64,27.33,1.24,0.0,2020-12-06 10:30:00+00:00,106.0,30.6425,10.3487959,10.038332023
20201206:1130,0.0,0.0,0.0,-2.73,26.39,0.83,0.0,2020-12-06 11:30:00+00:00,0.0,26.39,0.0,0.0
20201206:1230,0.0,0.0,0.0,0.0,24.38,0.83,0.0,2020-12-06 12:30:00+00:00,0.0,24.38,0.0,0.0
20201206:1330,0.0,0.0,0.0,0.0,23.47,0.69,0.0,2020-12-06 13:30:00+00:00,0.0,23.47,0.0,0.0
20201206:1430,0.0,0.0,0.0,0.0,22.8,0.55,0.0,2020-12-06 14:30:00+00:00,0.0,22.8,0.0,0.0
20201206:1530,0.0,0.0,0.0,0.0,22.0,0.55,0.0,2020-12-06 15:30:00+00:00,0.0,22.0,0.0,0.0
20201206:1630,0.0,0.0,0.0,0.0,21.3,0.41,0.0,2020-12-06 16:30:00+00:00,0.0,21.3,0.0,0.0
20201206:1730,0.0,0.0,0.0,0.0,20.61,0.41,0.0,2020-12-06 17:30:00+00:00,0.0,20.61,0.0,0.0
20201206:1830,0.0,0.0,0.0,0.0,19.98,0.14,0.0,2020-12-06 18:30:00+00:00,0.0,19.98,0.0,0.0
20201206:1930,0.0,0.0,0.0,0.0,19.53,0.14,0.0,2020-12-06 19:30:00+00:00,0.0,19.53,0.0,0.0
20201206:2030,0.0,0.0,0.0,0.0,19.01,0.28,0.0,2020-12-06 20:30:00+00:00,0.0,19.01,0.0,0.0
20201206:2130,0.0,0.0,0.0,0.0,18.42,0.48,0.0,2020-12-06 21:30:00+00:00,0.0,18.42,0.0,0.0
20201206:2230,0.0,0.0,0.0,0.0,17.89,0.62,0.0,2020-12-06 22:30:00+00:00,0.0,17.89,0.0,0.0
20201206:2330,0.0,0.0,0.0,0.0,17.51,0.62,0.0,2020-12-06 23:30:00+00:00,0.0,17.51,0.0,0.0
20201207:0030,0.0,0.0,0.0,-1.8,17.24,0.48,0.0,2020-12-07 00:30:00+00:00,0.0,17.24,0.0,0.0
20201207:0130,68.3,56.05,0.0,10.51,17.03,0.48,0.0,2020-12-07 01:30:00+00:00,124.35,20.915937500000002,12.6482983321875,12.268849382221873
20201207:0230,221.76,93.6,0.0,21.93,18.17,0.21,0.0,2020-12-07 02:30:00+00:00,315.36,28.025000000000002,31.135335120000004,30.201275066400004
20201207:0330,378.91,112.7,0.0,31.93,22.3,0.28,0.0,2020-12-07 03:30:00+00:00,491.61,37.6628125,46.5464305936875,45.150037675876874
20201207:0430,500.26,122.5,0.0,39.64,24.83,0.48,0.0,2020-12-07 04:30:00+00:00,622.76,44.29125,57.230196082999996,55.51329020050999
20201207:0530,559.41,128.0,0.0,43.9,26.35,0.55,0.0,2020-12-07 05:30:00+00:00,687.41,47.831562500000004,62.1492493611875,60.284771880351876
20201207:0630,552.71,128.1,0.0,43.74,27.31,0.83,0.0,2020-12-07 06:30:00+00:00,680.8100000000001,48.5853125,61.337011026687506,59.49690069588688
20201207:0730,485.76,121.4,0.0,39.2,27.75,1.1,0.0,2020-12-07 07:30:00+00:00,607.16,46.723749999999995,55.176287339,53.52099871882999
20201207:0830,365.31,109.05,0.0,31.29,28.06,1.31,0.0,2020-12-07 08:30:00+00:00,474.36,42.88375,43.872999027,42.55680905619
20201207:0930,204.31,88.7,0.0,21.16,28.03,1.45,0.0,2020-12-07 09:30:00+00:00,293.01,37.1865625,27.801270435187497,26.96723232213187
20201207:1030,59.7,47.25,0.0,9.66,27.61,1.38,0.0,2020-12-07 10:30:00+00:00,106.95,30.9521875,10.4276336896875,10.114804678996874
20201207:1130,0.0,0.0,0.0,-2.69,26.54,1.38,0.0,2020-12-07 11:30:00+00:00,0.0,26.54,0.0,0.0
20201207:1230,0.0,0.0,0.0,0.0,24.77,1.79,0.0,2020-12-07 12:30:00+00:00,0.0,24.77,0.0,0.0
20201207:1330,0.0,0.0,0.0,0.0,23.13,2.07,0.0,2020-12-07 13:30:00+00:00,0.0,23.13,0.0,0.0
20201207:1430,0.0,0.0,0.0,0.0,21.9,2.0,0.0,2020-12-07 14:30:00+00:00,0.0,21.9,0.0,0.0
20201207:1530,0.0,0.0,0.0,0.0,20.97,2.0,0.0,2020-12-07 15:30:00+00:00,0.0,20.97,0.0,0.0
20201207:1630,0.0,0.0,0.0,0.0,20.11,1.93,0.0,2020-12-07 16:30:00+00:00,0.0,20.11,0.0,0.0
20201207:1730,0.0,0.0,0.0,0.0,19.38,1.93,0.0,2020-12-07 17:30:00+00:00,0.0,19.38,0.0,0.0
20201207:1830,0.0,0.0,0.0,0.0,18.72,2.0,0.0,2020-12-07 18:30:00+00:00,0.0,18.72,0.0,0.0
20201207:1930,0.0,0.0,0.0,0.0,18.17,1.93,0.0,2020-12-07 19:30:00+00:00,0.0,18.17,0.0,0.0
20201207:2030,0.0,0.0,0.0,0.0,17.7,1.93,0.0,2020-12-07 20:30:00+00:00,0.0,17.7,0.0,0.0
20201207:2130,0.0,0.0,0.0,0.0,17.3,1.86,0.0,2020-12-07 21:30:00+00:00,0.0,17.3,0.0,0.0
20201207:2230,0.0,0.0,0.0,0.0,16.93,1.79,0.0,2020-12-07 22:30:00+00:00,0.0,16.93,0.0,0.0
20201207:2330,0.0,0.0,0.0,0.0,16.58,1.79,0.0,2020-12-07 23:30:00+00:00,0.0,16.58,0.0,0.0
20201208:0030,0.0,0.0,0.0,-1.93,16.23,1.66,0.0,2020-12-08 00:30:00+00:00,0.0,16.23,0.0,0.0
20201208:0130,69.65,54.1,0.0,10.37,15.98,1.59,0.0,2020-12-08 01:30:00+00:00,123.75,19.8471875,12.642817429687499,12.263532906796874
20201208:0230,218.61,92.65,0.0,21.78,18.81,0.97,0.0,2020-12-08 02:30:00+00:00,311.26,28.536875,30.663627160749996,29.743718345927494
20201208:0330,374.11,110.55,0.0,31.78,22.21,1.03,0.0,2020-12-08 03:30:00+00:00,484.66,37.355625,45.95092357075,44.5723958636275
20201208:0430,491.21,124.1,0.0,39.5,24.57,1.03,0.0,2020-12-08 04:30:00+00:00,615.31,43.7984375,56.6729160371875,54.97272855607187
20201208:0530,550.16,129.8,0.0,43.78,25.97,1.1,0.0,2020-12-08 05:30:00+00:00,679.96,47.21875,61.650698274999996,59.80117732674999
20201208:0630,360.56,152.6,0.0,43.65,26.82,1.31,0.0,2020-12-08 06:30:00+00:00,513.16,42.85625,47.467492435,46.04346766195
20201208:0730,276.66,169.95,0.0,39.15,26.5,1.66,0.0,2020-12-08 07:30:00+00:00,446.61,40.456562500000004,41.7617167411875,40.50886523895187
20201208:0830,172.75,149.95,0.0,31.27,26.78,2.0,0.0,2020-12-08 08:30:00+00:00,322.7,36.864375,30.661973798749997,29.742114584787497
20201208:0930,112.95,95.95,0.0,21.17,26.69,2.0,0.0,2020-12-08 09:30:00+00:00,208.9,33.218125,20.16895814875,19.5638894042875
20201208:1030,46.5,48.95,0.0,9.69,26.3,1.93,0.0,2020-12-08 10:30:00+00:00,95.45,29.282812500000002,9.3733063296875,9.092107139796875
20201208:1130,0.0,0.0,0.0,-2.65,25.37,1.66,0.0,2020-12-08 11:30:00+00:00,0.0,25.37,0.0,0.0
20201208:1230,0.0,0.0,0.0,0.0,23.83,2.0,0.0,2020-12-08 12:30:00+00:00,0.0,23.83,0.0,0.0
20201208:1330,0.0,0.0,0.0,0.0,22.66,2.0,0.0,2020-12-08 13:30:00+00:00,0.0,22.66,0.0,0.0
20201208:1430,0.0,0.0,0.0,0.0,21.74,2.0,0.0,2020-12-08 14:30:00+00:00,0.0,21.74,0.0,0.0
20201208:1530,0.0,0.0,0.0,0.0,20.96,2.0,0.0,2020-12-08 15:30:00+00:00,0.0,20.96,0.0,0.0
20201208:1630,0.0,0.0,0.0,0.0,20.49,1.93,0.0,2020-12-08 16:30:00+00:00,0.0,20.49,0.0,0.0
20201208:1730,0.0,0.0,0.0,0.0,19.84,2.07,0.0,2020-12-08 17:30:00+00:00,0.0,19.84,0.0,0.0
20201208:1830,0.0,0.0,0.0,0.0,19.26,2.07,0.0,2020-12-08 18:30:00+00:00,0.0,19.26,0.0,0.0
20201208:1930,0.0,0.0,0.0,0.0,18.76,1.79,0.0,2020-12-08 19:30:00+00:00,0.0,18.76,0.0,0.0
20201208:2030,0.0,0.0,0.0,0.0,18.08,1.79,0.0,2020-12-08 20:30:00+00:00,0.0,18.08,0.0,0.0
20201208:2130,0.0,0.0,0.0,0.0,17.43,1.79,0.0,2020-12-08 21:30:00+00:00,0.0,17.43,0.0,0.0
20201208:2230,0.0,0.0,0.0,0.0,16.86,1.66,0.0,2020-12-08 22:30:00+00:00,0.0,16.86,0.0,0.0
20201208:2330,0.0,0.0,0.0,0.0,16.32,1.59,0.0,2020-12-08 23:30:00+00:00,0.0,16.32,0.0,0.0
20201209:0030,0.0,0.0,0.0,-2.07,15.77,1.45,0.0,2020-12-09 00:30:00+00:00,0.0,15.77,0.0,0.0
20201209:0130,69.3,53.65,0.0,10.23,15.62,1.31,0.0,2020-12-09 01:30:00+00:00,122.94999999999999,19.4621875,12.580967099687497,12.203538086696872
20201209:0230,220.06,91.6,0.0,21.64,18.33,0.69,0.0,2020-12-09 02:30:00+00:00,311.65999999999997,28.069374999999997,30.76422740675,29.841300584547497
20201209:0330,377.71,111.85,0.0,31.64,21.65,0.9,0.0,2020-12-09 03:30:00+00:00,489.55999999999995,36.94875,46.499155378999994,45.104180717629994
20201209:0430,491.26,120.5,0.0,39.37,23.73,1.17,0.0,2020-12-09 04:30:00+00:00,611.76,42.8475,56.590277627999996,54.892569299159995
20201209:0530,559.11,127.95,0.0,43.66,25.06,1.66,0.0,2020-12-09 05:30:00+00:00,687.0600000000001,46.530625,62.49301089075,60.618220564027496
20201209:0630,361.51,190.8,0.0,43.57,25.96,2.28,0.0,2020-12-09 06:30:00+00:00,552.31,43.2196875,51.0045754466875,49.47443818328687
20201209:0730,242.5,200.6,0.0,39.1,25.7,2.62,0.0,2020-12-09 07:30:00+00:00,443.1,39.546875,41.60279746875,40.3547135446875
20201209:0830,169.05,154.95,0.0,31.26,25.65,2.55,0.0,2020-12-09 08:30:00+00:00,324.0,35.775,30.933737999999998,30.00572586
20201209:0930,95.05,107.25,0.0,21.19,25.46,2.62,0.0,2020-12-09 09:30:00+00:00,202.3,31.781875,19.65377120875,19.0641580724875
20201209:1030,30.55,53.35,0.0,9.73,25.02,2.55,0.0,2020-12-09 10:30:00+00:00,83.9,27.641875,8.29690560875,8.0479984404875
20201209:1130,0.0,0.0,0.0,-2.6,23.94,1.93,0.0,2020-12-09 11:30:00+00:00,0.0,23.94,0.0,0.0
20201209:1230,0.0,0.0,0.0,0.0,22.6,1.93,0.0,2020-12-09 12:30:00+00:00,0.0,22.6,0.0,0.0
20201209:1330,0.0,0.0,0.0,0.0,21.72,1.86,0.0,2020-12-09 13:30:00+00:00,0.0,21.72,0.0,0.0
20201209:1430,0.0,0.0,0.0,0.0,20.95,1.79,0.0,2020-12-09 14:30:00+00:00,0.0,20.95,0.0,0.0
20201209:1530,0.0,0.0,0.0,0.0,20.44,1.59,0.0,2020-12-09 15:30:00+00:00,0.0,20.44,0.0,0.0
20201209:1630,0.0,0.0,0.0,0.0,19.41,1.52,0.0,2020-12-09 16:30:00+00:00,0.0,19.41,0.0,0.0
20201209:1730,0.0,0.0,0.0,0.0,18.57,1.45,0.0,2020-12-09 17:30:00+00:00,0.0,18.57,0.0,0.0
20201209:1830,0.0,0.0,0.0,0.0,17.95,1.45,0.0,2020-12-09 18:30:00+00:00,0.0,17.95,0.0,0.0
20201209:1930,0.0,0.0,0.0,0.0,18.17,1.1,0.0,2020-12-09 19:30:00+00:00,0.0,18.17,0.0,0.0
20201209:2030,0.0,0.0,0.0,0.0,17.13,1.38,0.0,2020-12-09 20:30:00+00:00,0.0,17.13,0.0,0.0
20201209:2130,0.0,0.0,0.0,0.0,16.65,1.66,0.0,2020-12-09 21:30:00+00:00,0.0,16.65,0.0,0.0
20201209:2230,0.0,0.0,0.0,0.0,16.09,1.72,0.0,2020-12-09 22:30:00+00:00,0.0,16.09,0.0,0.0
20201209:2330,0.0,0.0,0.0,0.0,15.7,1.66,0.0,2020-12-09 23:30:00+00:00,0.0,15.7,0.0,0.0
20201210:0030,0.0,0.0,0.0,-2.2,15.64,1.38,0.0,2020-12-10 00:30:00+00:00,0.0,15.64,0.0,0.0
20201210:0130,68.1,53.25,0.0,10.1,15.79,1.17,0.0,2020-12-10 01:30:00+00:00,121.35,19.5821875,12.411129649687501,12.038795760196876
20201210:0230,221.86,90.3,0.0,21.51,18.09,0.55,0.0,2020-12-10 02:30:00+00:00,312.16,27.845,30.843000016000005,29.917710015520004
20201210:0330,368.26,115.85,0.0,31.5,21.89,0.62,0.0,2020-12-10 03:30:00+00:00,484.11,37.018437500000005,45.967336773187505,44.588316669991876
20201210:0430,494.76,122.9,0.0,39.24,23.99,0.9,0.0,2020-12-10 04:30:00+00:00,617.66,43.291875,57.020773004750005,55.310149814607506
20201210:0530,528.11,131.3,0.0,43.55,25.15,1.24,0.0,2020-12-10 05:30:00+00:00,659.4100000000001,45.7565625,60.192424351187505,58.386651620651875
20201210:0630,335.66,187.45,0.0,43.49,25.86,1.72,0.0,2020-12-10 06:30:00+00:00,523.11,42.2071875,48.53047422168749,47.074559995036864
20201210:0730,176.95,209.15,0.0,39.06,26.04,2.55,0.0,2020-12-10 07:30:00+00:00,386.1,38.105625,36.48476563875,35.390222669587494
20201210:0830,126.5,190.5,0.0,31.25,26.03,2.55,0.0,2020-12-10 08:30:00+00:00,317.0,35.93625,30.243947674999998,29.336629244749997
20201210:0930,84.05,116.2,0.0,21.21,26.08,2.48,0.0,2020-12-10 09:30:00+00:00,200.25,32.3378125,19.407853279687505,18.82561768129688
20201210:1030,35.05,54.15,0.0,9.76,25.67,2.07,0.0,2020-12-10 10:30:00+00:00,89.19999999999999,28.457500000000003,8.79046822,8.526754173399999
20201210:1130,0.0,0.0,0.0,-2.55,24.68,1.59,0.0,2020-12-10 11:30:00+00:00,0.0,24.68,0.0,0.0
20201210:1230,0.0,0.0,0.0,0.0,23.33,1.86,0.0,2020-12-10 12:30:00+00:00,0.0,23.33,0.0,0.0
20201210:1330,0.0,0.0,0.0,0.0,22.12,1.72,0.0,2020-12-10 13:30:00+00:00,0.0,22.12,0.0,0.0
20201210:1430,0.0,0.0,0.0,0.0,21.07,1.52,0.0,2020-12-10 14:30:00+00:00,0.0,21.07,0.0,0.0
20201210:1530,0.0,0.0,0.0,0.0,19.93,0.97,0.0,2020-12-10 15:30:00+00:00,0.0,19.93,0.0,0.0
20201210:1630,0.0,0.0,0.0,0.0,20.23,0.41,0.0,2020-12-10 16:30:00+00:00,0.0,20.23,0.0,0.0
20201210:1730,0.0,0.0,0.0,0.0,19.73,0.0,0.0,2020-12-10 17:30:00+00:00,0.0,19.73,0.0,0.0
20201210:1830,0.0,0.0,0.0,0.0,19.26,0.07,0.0,2020-12-10 18:30:00+00:00,0.0,19.26,0.0,0.0
20201210:1930,0.0,0.0,0.0,0.0,16.45,1.24,0.0,2020-12-10 19:30:00+00:00,0.0,16.45,0.0,0.0
20201210:2030,0.0,0.0,0.0,0.0,15.94,1.52,0.0,2020-12-10 20:30:00+00:00,0.0,15.94,0.0,0.0
20201210:2130,0.0,0.0,0.0,0.0,15.55,1.59,0.0,2020-12-10 21:30:00+00:00,0.0,15.55,0.0,0.0
20201210:2230,0.0,0.0,0.0,0.0,15.23,1.59,0.0,2020-12-10 22:30:00+00:00,0.0,15.23,0.0,0.0
20201210:2330,0.0,0.0,0.0,0.0,15.01,1.45,0.0,2020-12-10 23:30:00+00:00,0.0,15.01,0.0,0.0
20201211:0030,0.0,0.0,0.0,-2.32,14.93,1.31,0.0,2020-12-11 00:30:00+00:00,0.0,14.93,0.0,0.0
20201211:0130,67.5,51.8,0.0,9.96,14.93,1.24,0.0,2020-12-11 01:30:00+00:00,119.3,18.658125,12.247765988749999,11.880333009087499
20201211:0230,218.46,89.6,0.0,21.37,17.65,0.55,0.0,2020-12-11 02:30:00+00:00,308.06,27.276874999999997,30.511406072750002,29.596063890567503
20201211:0330,372.01,111.1,0.0,31.37,21.41,0.62,0.0,2020-12-11 03:30:00+00:00,483.11,36.5071875,45.97612031168751,44.59683670233688
20201211:0430,488.21,123.4,0.0,39.11,23.61,0.83,0.0,2020-12-11 04:30:00+00:00,611.61,42.7228125,56.6084312716875,54.91017833353688
20201211:0530,550.11,128.5,0.0,43.45,24.91,1.1,0.0,2020-12-11 05:30:00+00:00,678.61,46.1165625,61.8424375991875,59.98716447121187
20201211:0630,388.16,174.7,0.0,43.42,25.74,1.59,0.0,2020-12-11 06:30:00+00:00,562.86,43.329375,51.95291375475,50.3943263421075
20201211:0730,183.75,238.45,0.0,39.03,25.3,2.07,0.0,2020-12-11 07:30:00+00:00,422.2,38.49375,39.827234275,38.63241724675
20201211:0830,194.25,173.3,0.0,31.25,25.41,2.34,0.0,2020-12-11 08:30:00+00:00,367.55,36.8959375,34.91861223218749,33.87105386522187
20201211:0930,135.95,118.25,0.0,21.23,25.38,2.41,0.0,2020-12-11 09:30:00+00:00,254.2,33.32375,24.531323155,23.79538346035
20201211:1030,42.8,51.0,0.0,9.81,24.93,2.41,0.0,2020-12-11 10:30:00+00:00,93.8,27.86125,9.267278195,8.989259849149999
20201211:1130,0.0,0.0,0.0,-2.49,23.74,1.93,0.0,2020-12-11 11:30:00+00:00,0.0,23.74,0.0,0.0
20201211:1230,0.0,0.0,0.0,0.0,22.16,2.21,0.0,2020-12-11 12:30:00+00:00,0.0,22.16,0.0,0.0
20201211:1330,0.0,0.0,0.0,0.0,21.26,2.21,0.0,2020-12-11 13:30:00+00:00,0.0,21.26,0.0,0.0
20201211:1430,0.0,0.0,0.0,0.0,20.53,2.14,0.0,2020-12-11 14:30:00+00:00,0.0,20.53,0.0,0.0
20201211:1530,0.0,0.0,0.0,0.0,19.85,2.07,0.0,2020-12-11 15:30:00+00:00,0.0,19.85,0.0,0.0
